date,return_pct,balance
2001-12-19,0.013741,316.625943
2001-12-20,-0.608839,314.698201
2001-12-21,0.233124,315.431840
2001-12-24,-0.209609,314.770668
2001-12-25,-0.007918,314.745743
2001-12-26,0.219909,315.437897
2001-12-27,1.209885,319.254332
2001-12-28,0.444224,320.672535
2001-12-31,-0.392507,319.413873
2002-01-01,0.000715,319.416157
2002-01-02,0.401681,320.699190
2002-01-03,1.081893,324.168811
2002-01-04,0.628983,326.207778
2002-01-07,-0.608105,324.224091
2002-01-08,-0.752724,321.783579
2002-01-09,-0.385245,320.543923
2002-01-10,-0.312295,319.542881
2002-01-11,-0.501429,317.940601
2002-01-14,-0.849821,315.238674
2002-01-15,0.346021,316.329465
2002-01-16,-1.471756,311.673866
2002-01-17,0.805038,314.182960
2002-01-18,-0.506259,312.592381
2002-01-21,-0.113934,312.236231
2002-01-22,-0.688407,310.086776
2002-01-23,0.603570,311.958367
2002-01-24,0.485811,313.473896
2002-01-25,-0.357308,312.353828
2002-01-28,0.262237,313.172937
2002-01-29,-2.109858,306.565432
2002-01-30,0.021747,306.632100
2002-01-31,1.314124,310.661625
2002-02-01,-0.497820,309.115088
2002-02-04,-1.615743,304.120583
2002-02-05,-0.789971,301.718119
2002-02-06,-0.603560,299.897069
2002-02-07,0.201740,300.502082
2002-02-08,0.999255,303.504865
2002-02-11,1.301207,307.454091
2002-02-12,-0.083553,307.197203
2002-02-13,0.743337,309.480714
2002-02-14,0.350054,310.564063
2002-02-15,-0.845483,307.938296
2002-02-18,-0.230783,307.227627
2002-02-19,-1.767009,301.798888
2002-02-20,0.373169,302.925109
2002-02-21,-0.374146,301.791726
2002-02-22,0.376100,302.926763
2002-02-25,1.193241,306.541409
2002-02-26,0.082519,306.794364
2002-02-27,0.616120,308.684585
2002-02-28,-0.098740,308.379791
2002-03-01,1.838308,314.048761
2002-03-04,2.480639,321.839175
2002-03-05,-0.476337,320.306135
2002-03-06,1.131017,323.928853
2002-03-07,0.519806,325.612655
2002-03-08,0.335985,326.706664
2002-03-11,0.200851,327.362858
2002-03-12,-0.746078,324.920475
2002-03-13,-0.681526,322.706059
2002-03-14,0.302252,323.681443
2002-03-15,0.968533,326.816405
2002-03-18,-0.099536,326.491105
2002-03-19,0.535056,328.238015
2002-03-20,-1.178369,324.370161
2002-03-21,-0.117746,323.988228
2002-03-22,-0.350356,322.853117
2002-03-25,-1.185445,319.025871
2002-03-26,0.327362,320.070242
2002-03-27,0.339882,321.158102
2002-03-28,0.541290,322.896500
2002-03-29,-0.182779,322.306312
2002-04-01,0.122563,322.701339
2002-04-02,-0.452673,321.240557
2002-04-03,-0.447368,319.803429
2002-04-04,-0.136814,319.365892
2002-04-05,-0.226373,318.642936
2002-04-08,-0.476342,317.125104
2002-04-09,-0.445207,315.713242
2002-04-10,1.001708,318.875766
2002-04-11,-1.752213,313.288383
2002-04-12,0.287072,314.187745
2002-04-15,-0.026806,314.103526
2002-04-16,1.986526,320.343275
2002-04-17,0.351443,321.469099
2002-04-18,-0.083008,321.202253
2002-04-19,-0.019906,321.138313
2002-04-22,-0.930156,318.151226
2002-04-23,-0.444000,316.738633
2002-04-24,-0.401540,315.466800
2002-04-25,-0.116384,315.099648
2002-04-26,-0.959266,312.077004
2002-04-29,-0.671145,309.982516
2002-04-30,0.682584,312.098408
2002-05-01,0.687501,314.244088
2002-05-02,-0.238337,313.495128
2002-05-03,-0.376781,312.313938
2002-05-06,-1.164770,308.676199
2002-05-07,-0.744274,306.378803
2002-05-08,2.715594,314.698807
2002-05-09,-0.859824,311.992951
2002-05-10,-1.075778,308.636601
2002-05-13,1.118217,312.087829
2002-05-14,1.172139,315.745933
2002-05-15,0.378848,316.942131
2002-05-16,0.452023,318.374783
2002-05-17,0.880104,321.176813
2002-05-20,-0.828456,318.516005
2002-05-21,-0.742974,316.149514
2002-05-22,0.297212,317.089149
2002-05-23,0.373286,318.272800
2002-05-24,-0.491969,316.706997
2002-05-27,-0.124369,316.313110
2002-05-28,-0.433909,314.940597
2002-05-29,-0.420790,313.615357
2002-05-30,-0.349381,312.519645
2002-05-31,0.006062,312.538591
2002-06-03,-1.361020,308.284878
2002-06-04,-0.499585,306.744731
2002-06-05,0.029112,306.834032
2002-06-06,-1.044010,303.630654
2002-06-07,-0.628360,301.722759
2002-06-10,0.160855,302.208095
2002-06-11,-0.806375,299.771165
2002-06-12,-0.206161,299.153154
2002-06-13,-1.033468,296.061500
2002-06-14,-0.985940,293.142512
2002-06-17,2.125309,299.372697
2002-06-18,0.189451,299.939862
2002-06-19,-1.487679,295.477720
2002-06-20,-1.048917,292.378404
2002-06-21,-1.018376,289.400893
2002-06-24,-0.193243,288.841646
2002-06-25,-0.505143,287.382584
2002-06-26,-0.517643,285.894967
2002-06-27,1.273776,289.536629
2002-06-28,1.357143,293.466055
2002-07-01,-1.163474,290.051654
2002-07-02,-2.074388,284.034858
2002-07-03,-0.475146,282.685277
2002-07-04,0.486811,284.061419
2002-07-05,3.116347,292.913757
2002-07-08,-0.303433,292.024959
2002-07-09,-1.253046,288.365754
2002-07-10,-2.987362,279.751226
2002-07-11,-0.843095,277.392658
2002-07-12,-0.145088,276.990193
2002-07-15,-1.372833,273.187581
2002-07-16,-1.024869,270.387767
2002-07-17,1.185614,273.593523
2002-07-18,-0.847301,271.275363
2002-07-19,-3.389086,262.081607
2002-07-22,-3.605554,252.632113
2002-07-23,-2.498530,246.320023
2002-07-24,2.347553,252.102516
2002-07-25,0.730093,253.943098
2002-07-26,0.324758,254.767798
2002-07-29,4.341628,265.828868
2002-07-30,0.722966,267.750721
2002-07-31,0.412472,268.855117
2002-08-01,-2.830613,261.244871
2002-08-02,-1.230321,258.030720
2002-08-05,-2.894295,250.562549
2002-08-06,1.740226,254.922905
2002-08-07,1.455453,258.633189
2002-08-08,2.857329,266.023191
2002-08-09,0.968862,268.600589
2002-08-12,-0.862087,266.285018
2002-08-13,-0.959571,263.729825
2002-08-14,1.958255,268.894327
2002-08-15,1.362954,272.559234
2002-08-16,0.207186,273.123938
2002-08-19,1.650858,277.632827
2002-08-20,-1.175274,274.369880
2002-08-21,1.213506,277.699376
2002-08-22,1.197812,281.025691
2002-08-23,-1.652271,276.382387
2002-08-26,0.386742,277.451273
2002-08-27,-0.160712,277.005376
2002-08-28,-2.203264,270.902217
2002-08-29,-0.561108,269.382162
2002-08-30,0.062336,269.550083
2002-09-02,-0.457234,268.317609
2002-09-03,-3.403143,259.186377
2002-09-04,0.722960,261.060191
2002-09-05,-0.975050,258.514724
2002-09-06,1.459610,262.288031
2002-09-09,0.241341,262.921041
2002-09-10,0.942819,265.399910
2002-09-11,0.544684,266.845502
2002-09-12,-2.199815,260.975394
2002-09-13,-0.603957,259.399216
2002-09-16,-0.299720,258.621744
2002-09-17,-1.141875,255.668607
